application_number,pto_adjustment,pto_delay,applicant_delay,patent_term_extension
09086720,0,0,0,0
09086774,0,0,0,0
09086604,0,0,0,0
09086628,0,0,0,0
09086861,0,278,0,278
09086821,0,0,0,0
09086877,0,0,0,0
09086904,0,0,0,0
09086940,0,0,0,0
09086935,0,0,0,0
09086958,0,0,0,0
09086968,0,0,0,0
09086857,0,1792,0,1792
09086950,0,0,0,0
09086813,0,0,0,0
09087012,0,0,0,0
09087031,0,0,0,0
09087043,0,0,0,0
09087155,0,0,0,0
09087153,0,0,0,0
09087213,0,0,0,0
09087253,0,0,0,0
09087266,0,0,0,0
09087269,0,0,0,0
09087332,0,980,0,980
09087331,0,0,0,0
09087130,0,563,0,563
09087383,0,0,0,0
09087510,0,0,0,0
09087496,0,0,0,0
09087521,0,633,0,633
09087534,0,0,0,0
09087528,0,805,0,805
09087592,0,0,0,0
09087599,0,0,0,0
09087609,0,0,0,0
09087671,0,0,0,0
09087506,0,0,0,0
09087775,0,115,0,115
09087792,0,0,0,0
09087816,0,0,0,0
09087835,0,0,0,0
09087724,0,0,0,0
09087746,200,0,0,200
09093838,0,0,0,0
09087829,0,0,0,0
09087832,0,0,0,0
09088066,0,0,0,0
09088048,0,0,0,0
09088217,0,0,0,0
09088230,0,0,0,0
09088228,0,0,0,0
09088308,0,1035,0,1035
09088344,0,0,0,0
09088348,0,0,0,0
09088381,0,0,0,0
09088307,0,0,0,0
09088430,0,0,0,0
09088547,0,1198,0,1198
09088552,0,0,0,0
09088137,0,0,0,0
09088694,0,0,0,0
09088530,0,0,0,0
09088794,0,0,0,0
09089298,0,0,0,0
09029815,0,0,0,0
09077654,0,0,0,0
09088366,0,0,0,0
09088374,0,0,0,0
09088674,0,666,0,666
09088707,0,0,0,0
09088640,0,0,0,0
09088726,0,0,0,0
09088747,0,0,0,0
09088745,0,0,0,0
09088811,0,0,0,0
09088831,0,0,0,0
09088781,0,0,0,0
09088763,0,0,0,0
09088738,0,0,0,0
09088727,0,0,0,0
09088896,0,0,0,0
09088956,0,0,0,0
09088897,0,0,0,0
09088976,0,0,0,0
09089011,0,647,0,647
09089040,0,0,0,0
09088825,0,0,0,0
09089056,0,0,0,0
09089109,0,0,0,0
09089058,0,0,0,0
09089153,0,0,0,0
09089166,0,0,0,0
09088968,0,0,0,0
09089247,0,0,0,0
09089304,0,0,0,0
09089312,0,0,0,0
09090153,0,0,0,0
09065067,0,0,0,0
09077676,0,0,0,0
09077674,0,0,0,0
09077685,0,0,0,0
09084263,0,3254,0,3254
09077766,0,0,0,0
09089396,0,0,0,0
09089450,0,0,0,0
09089520,0,0,0,0
09089580,0,0,0,0
09089583,0,0,0,0
09089575,0,482,0,482
09089698,0,809,0,809
09089717,0,0,0,0
09089726,0,0,0,0
09089728,0,0,0,0
09089722,0,0,0,0
09089834,0,466,0,466
09089840,0,0,0,0
09089789,0,0,0,0
09089960,0,0,0,0
09089962,0,0,0,0
09089961,0,0,0,0
09089795,0,542,0,542
09090056,0,0,0,0
09090043,0,0,0,0
09090071,0,729,0,729
09090299,0,0,0,0
09089884,0,0,0,0
09090305,0,0,0,0
09089901,0,0,0,0
09089878,0,0,0,0
09090492,0,0,0,0
09090300,0,0,0,0
09090131,0,0,0,0
09077837,0,0,0,0
09089872,0,227,0,227
09090119,0,0,0,0
09090145,0,0,0,0
09090144,0,0,0,0
09090289,0,0,0,0
09090285,0,0,0,0
09090256,0,717,0,717
09090315,0,0,0,0
09090288,0,0,0,0
09090358,0,0,0,0
09090627,0,0,0,0
09090642,0,0,0,0
09090633,0,0,0,0
09090583,0,782,0,782
09090501,0,0,0,0
09090680,0,0,0,0
09090731,0,0,0,0
09090754,0,734,0,734
09090803,0,0,0,0
09090661,0,0,0,0
09090849,0,0,0,0
09092010,0,0,0,0
09090990,0,908,0,908
09077795,0,0,0,0
09090698,0,944,0,944
09090447,0,0,0,0
09077940,0,0,0,0
09092072,0,0,0,0
09092096,0,0,0,0
09092115,0,0,0,0
09092138,0,0,0,0
09092167,0,1012,0,1012
09092158,0,0,0,0
09092256,0,0,0,0
09092212,0,0,0,0
09092225,0,970,0,970
09092257,0,0,0,0
09092289,0,0,0,0
09092264,0,0,0,0
09092341,0,0,0,0
09092377,0,0,0,0
09092428,0,0,0,0
09092441,0,0,0,0
09092474,0,0,0,0
09092282,0,0,0,0
09092495,0,0,0,0
09092486,0,0,0,0
09092547,0,0,0,0
09092543,0,638,0,638
09092548,0,0,0,0
09092577,0,1089,0,1089
09092546,0,0,0,0
09092427,0,0,0,0
09092368,0,459,0,459
09092686,0,0,0,0
09092670,0,0,0,0
09092731,0,0,0,0
09092696,0,0,0,0
09092586,0,0,0,0
09092562,0,0,0,0
09093019,0,0,0,0
09092540,0,0,0,0
09092837,0,0,0,0
09092824,0,0,0,0
09092791,0,1010,0,1010
09092771,0,0,0,0
09092702,0,1083,0,1083
09092927,0,0,0,0
09674725,0,0,0,0
09051746,0,749,0,749
09066416,0,0,0,0
09092737,0,0,0,0
09091071,0,0,0,0
09091065,0,0,0,0
09091169,0,0,0,0
09092938,0,0,0,0
09092941,0,0,0,0
09093055,0,0,0,0
09093073,0,0,0,0
09089940,0,0,0,0
09093052,0,0,0,0
09093054,0,0,0,0
09093177,0,0,0,0
09093185,0,671,0,671
09093248,0,1053,0,1053
09093246,0,0,0,0
09093271,0,0,0,0
09093279,62,0,0,62
09093294,0,0,0,0
09093298,0,0,0,0
09093436,0,0,0,0
09093454,0,294,0,294
09093473,0,0,0,0
09093450,0,0,0,0
09093414,0,0,0,0
09093574,0,704,0,704
09093657,0,0,0,0
09093835,0,0,0,0
09092648,0,0,0,0
09077734,0,0,0,0
09092652,0,0,0,0
09092651,0,0,0,0
09093348,0,0,0,0
09093315,0,0,0,0
09093593,0,0,0,0
09093677,0,0,0,0
09093605,0,0,0,0
09093782,0,0,0,0
09093819,0,0,0,0
09093859,0,0,0,0
09093868,0,0,0,0
09093876,0,0,0,0
09093774,0,0,0,0
09093999,0,0,0,0
09093734,0,0,0,0
09094030,0,0,0,0
09094067,0,0,0,0
09094052,0,1366,0,1366
09094033,0,0,0,0
09094177,0,0,0,0
09094186,0,0,0,0
09094188,0,0,0,0
09094232,0,0,0,0
09094221,0,0,0,0
09093917,0,0,0,0
09094250,0,0,0,0
09094314,0,841,0,841
09095027,0,0,0,0
09094297,110,0,0,110
09095026,0,0,0,0
09077249,0,0,0,0
09077935,0,0,0,0
09091186,0,0,0,0
09094489,0,0,0,0
09094505,0,0,0,0
09094449,0,0,0,0
09095029,0,478,0,478
09094478,0,0,0,0
09094442,0,0,0,0
09095032,0,0,0,0
09095075,0,0,0,0
09095094,0,715,0,715
09095128,0,0,0,0
09095170,0,628,0,628
09095209,0,291,0,291
09095221,0,0,0,0
09095360,0,405,0,405
09095235,0,0,0,0
09095365,0,0,0,0
09095157,0,648,0,648
09095434,0,0,0,0
09095442,0,0,0,0
09095116,0,0,0,0
09095486,0,0,0,0
09095462,0,795,0,795
09095477,0,0,0,0
09095451,0,0,0,0
09095429,0,1234,0,1234
09095532,0,0,0,0
09095536,0,0,0,0
09095624,0,0,0,0
09095678,0,0,0,0
09091087,0,0,0,0
09095570,0,0,0,0
09095546,0,0,0,0
09095573,0,0,0,0
09095639,0,0,0,0
09095637,0,0,0,0
09095653,0,0,0,0
09095569,0,0,0,0
09095879,0,0,0,0
09095802,0,0,0,0
09096030,0,0,0,0
09096033,0,0,0,0
09096025,0,0,0,0
09096113,0,902,0,902
09096141,0,0,0,0
09096145,0,334,0,334
09096252,0,0,0,0
09096285,0,0,0,0
09096403,0,983,0,983
09096395,0,0,0,0
09096435,0,0,0,0
09096450,0,0,0,0
09096460,0,0,0,0
09096723,0,0,0,0
09096731,0,0,0,0
09096724,0,0,0,0
09111255,0,0,0,0
09097092,0,0,0,0
09097255,0,0,0,0
09096408,0,0,0,0
08981031,0,0,0,0
09043485,0,0,0,0
09068929,0,0,0,0
09077957,0,0,0,0
09094525,0,0,0,0
09094540,0,0,0,0
09096171,0,0,0,0
09096385,0,0,0,0
09096507,0,0,0,0
09096542,0,394,0,394
09096550,0,841,0,841
09096560,0,0,0,0
09096586,0,116,0,116
09096592,0,0,0,0
09096627,0,0,0,0
09096629,0,0,0,0
09096657,0,0,0,0
09096684,0,1098,0,1098
09096695,0,0,0,0
09096516,0,0,0,0
09096914,0,0,0,0
09096937,0,0,0,0
09096939,0,0,0,0
09096927,0,0,0,0
09096605,0,0,0,0
09096950,0,0,0,0
09096986,0,0,0,0
09097027,0,0,0,0
09097023,0,567,0,567
09096832,0,681,0,681
09097123,0,444,0,444
09097137,0,0,0,0
09097131,0,0,0,0
09097186,0,1289,0,1289
09097177,0,0,0,0
09097221,0,0,0,0
09097282,0,0,0,0
09097035,0,641,0,641
09097305,0,0,0,0
09096972,0,0,0,0
09107169,0,0,0,0
09105801,0,0,0,0
09097307,0,0,0,0
09097198,0,0,0,0
09096999,0,0,0,0
08945821,0,0,0,0
09096997,0,0,0,0
09094587,0,0,0,0
09094637,0,0,0,0
09094725,0,0,0,0
09094797,0,0,0,0
09094730,0,0,0,0
09094862,0,0,0,0
09094851,0,0,0,0
09094611,0,0,0,0
09094991,0,0,0,0
09094835,0,0,0,0
09097055,0,0,0,0
09097337,0,0,0,0
09094827,0,1117,0,1117
09097429,0,23,0,23
09097013,0,466,0,466
09097053,0,0,0,0
09097485,0,0,0,0
09097571,0,0,0,0
09097769,0,0,0,0
09097770,0,0,0,0
09097468,0,1133,0,1133
09097787,0,0,0,0
09098026,0,0,0,0
09098027,0,0,0,0
09097851,0,0,0,0
09091335,0,0,0,0
09091604,0,0,0,0
09097398,0,511,0,511
09097588,0,0,0,0
09097383,0,1212,0,1212
09097655,0,891,0,891
09097704,0,0,0,0
09097681,0,0,0,0
09097755,0,0,0,0
09097762,0,0,0,0
09097714,0,0,0,0
09097791,0,0,0,0
09091300,0,59,0,59
09097909,0,0,0,0
09097931,0,0,0,0
09097912,0,0,0,0
09097828,0,0,0,0
09097754,0,0,0,0
09098050,0,0,0,0
09098049,0,713,0,713
09098041,0,0,0,0
09098065,0,0,0,0
09098075,0,0,0,0
09097975,0,0,0,0
09097979,0,1057,0,1057
09098219,0,0,0,0
09098230,0,0,0,0
09098261,0,0,0,0
09098252,0,0,0,0
09098227,0,0,0,0
09098358,0,0,0,0
09098166,0,0,0,0
09098373,0,0,0,0
09098143,0,0,0,0
09098632,0,0,0,0
09098488,0,0,0,0
09098489,0,0,0,0
09099064,0,0,0,0
09098481,0,0,0,0
09099078,0,403,0,403
09098350,0,0,0,0
09098347,0,0,0,0
09098357,0,0,0,0
09098503,0,0,0,0
09098571,0,0,0,0
09098544,0,0,0,0
09098609,0,0,0,0
09098651,0,0,0,0
09098649,0,0,0,0
09098656,0,0,0,0
09098688,0,0,0,0
09098679,0,867,0,867
09098600,0,0,0,0
09098743,0,0,0,0
09098779,0,0,0,0
09098802,0,0,0,0
09098799,0,312,0,312
09098877,0,0,0,0
09098738,0,0,0,0
09098712,0,0,0,0
09098941,0,0,0,0
09098978,0,0,0,0
09098935,0,0,0,0
09099019,0,0,0,0
09099025,0,0,0,0
09098822,0,438,0,438
09099111,0,857,0,857
09099118,0,0,0,0
09099482,0,0,0,0
09099018,0,0,0,0
09099653,0,0,0,0
09098997,0,0,0,0
09098991,0,0,0,0
09099235,0,0,0,0
09105117,0,0,0,0
09029290,0,0,0,0
09091496,0,0,0,0
09091645,0,0,0,0
09099099,0,0,0,0
09099188,0,0,0,0
09099289,0,0,0,0
09099304,0,0,0,0
09099341,0,0,0,0
09099308,0,0,0,0
09099384,0,668,0,668
09099421,0,0,0,0
09099457,0,0,0,0
09099528,0,0,0,0
09099503,0,0,0,0
09099555,0,0,0,0
09099501,0,0,0,0
09099323,0,0,0,0
09099584,0,957,0,957
09099593,0,0,0,0
09099617,0,396,0,396
09099546,0,947,0,947
09099742,0,0,0,0
09099837,0,0,0,0
09099631,0,0,0,0
09100189,0,0,0,0
09099922,0,0,0,0
09099898,0,0,0,0
09099863,0,0,0,0
09100526,0,0,0,0
09043877,0,0,0,0
09091609,0,0,0,0
09099707,0,0,0,0
09099773,0,0,0,0
09099839,0,0,0,0
09099854,0,0,0,0
09099939,0,0,0,0
09099764,0,0,0,0
09091661,0,0,0,0
09091503,0,0,0,0
09099963,0,408,0,408
09099932,0,0,0,0
09100010,0,0,0,0
09100033,0,0,0,0
09100032,0,0,0,0
09100100,0,955,0,955
09100296,0,0,0,0
09100290,0,0,0,0
09100304,0,0,0,0
09100227,0,864,0,864
09100364,0,0,0,0
09100346,0,1005,0,1005
09100314,0,617,0,617
09100411,0,0,0,0
09100448,0,0,0,0
09100442,0,0,0,0
09100369,0,0,0,0
09100486,0,0,0,0
09100487,0,0,0,0
09100496,0,0,0,0
09100494,0,733,0,733
09100516,0,0,0,0
09100563,0,0,0,0
09100569,0,0,0,0
09100512,0,0,0,0
09100595,0,2634,0,2634
09100615,0,0,0,0
09100635,0,0,0,0
09100621,0,0,0,0
09100709,0,0,0,0
09100708,0,0,0,0
09100705,0,0,0,0
09100539,0,0,0,0
09100799,0,0,0,0
09100835,0,0,0,0
09100500,0,0,0,0
09100918,0,0,0,0
09100926,0,0,0,0
09100698,0,710,0,710
09100703,0,0,0,0
09152741,0,0,0,0
09100792,0,0,0,0
09100948,0,0,0,0
09102016,0,0,0,0
09102028,0,0,0,0
09102038,0,847,0,847
09102044,0,518,0,518
09102176,0,0,0,0
09100952,0,0,0,0
09102178,0,0,0,0
09100946,0,0,0,0
09102238,0,0,0,0
09102262,0,0,0,0
09102306,0,0,0,0
09102283,0,0,0,0
09102247,0,0,0,0
09102322,0,0,0,0
09102457,0,0,0,0
09102207,0,1946,0,1946
09102704,0,0,0,0
09102972,0,0,0,0
09102390,0,0,0,0
09103068,0,0,0,0
09102710,0,0,0,0
09135504,0,0,0,0
09103153,0,0,0,0
09068100,0,0,0,0
09102575,0,0,0,0
09102584,0,0,0,0
09102566,0,0,0,0
09102654,0,0,0,0
09102748,0,0,0,0
09102838,0,0,0,0
09102885,0,1041,0,1041
09102922,0,0,0,0
09102882,0,0,0,0
09102950,0,1011,0,1011
09102788,0,847,0,847
09103042,0,0,0,0
09103021,0,0,0,0
09103039,0,0,0,0
09103056,0,577,0,577
09103055,0,0,0,0
09103115,0,0,0,0
09103189,0,0,0,0
09103205,0,0,0,0
09103016,0,0,0,0
09103273,0,0,0,0
09103262,0,0,0,0
09103287,0,0,0,0
09103298,0,0,0,0
09102940,0,0,0,0
09103337,0,0,0,0
09102924,0,0,0,0
09102939,0,0,0,0
09103347,0,343,0,343
09103235,0,0,0,0
09103206,0,0,0,0
09103665,0,0,0,0
09103664,0,0,0,0
09103671,0,0,0,0
09104145,0,0,0,0
09103647,0,0,0,0
09103331,0,0,0,0
09091422,0,0,0,0
09091740,0,0,0,0
09091735,0,709,0,709
09103428,0,0,0,0
09103449,0,1360,0,1360
09103397,0,0,0,0
09103414,0,541,0,541
09103315,0,0,0,0
09103496,0,0,0,0
09103533,0,0,0,0
09103468,0,0,0,0
09103704,0,752,0,752
09103781,0,0,0,0
09103408,0,0,0,0
09103790,0,0,0,0
09103789,0,0,0,0
09103816,0,0,0,0
09103904,0,0,0,0
09103905,0,0,0,0
09103959,0,0,0,0
09103846,0,0,0,0
09104067,0,0,0,0
09104115,0,0,0,0
09104306,0,0,0,0
09104603,0,0,0,0
09104483,0,0,0,0
09105124,0,1302,0,1302
09104116,0,0,0,0
09091821,0,0,0,0
09091866,0,0,0,0
09104170,0,0,0,0
09104314,0,0,0,0
09104340,0,0,0,0
09104378,0,0,0,0
09104409,0,694,0,694
09104432,0,0,0,0
09104467,0,0,0,0
09104476,0,424,0,424
09104478,0,0,0,0
09104570,0,0,0,0
09104631,0,0,0,0
09104675,0,0,0,0
09104734,0,0,0,0
09104713,0,4008,0,4008
09104400,0,1826,0,1826
09104761,0,0,0,0
09104763,0,0,0,0
09104759,0,0,0,0
09104712,0,0,0,0
09104420,0,0,0,0
09104865,0,0,0,0
09104883,0,0,0,0
09104909,0,0,0,0
09104916,0,0,0,0
09104864,0,0,0,0
09104935,0,0,0,0
09104947,0,0,0,0
09104946,0,0,0,0
09104791,0,0,0,0
09104755,0,0,0,0
09104942,0,0,0,0
09104938,0,0,0,0
09104900,0,0,0,0
09068526,0,472,0,472
09091954,0,0,0,0
09091885,0,0,0,0
09000217,0,0,0,0
09104970,0,0,0,0
09104782,0,0,0,0
09104978,0,0,0,0
09104989,0,0,0,0
09105034,0,0,0,0
09105115,0,0,0,0
09105154,0,0,0,0
09105150,0,451,0,451
09105059,0,0,0,0
09105165,0,0,0,0
09091892,0,0,0,0
09105183,0,366,0,366
09105217,0,0,0,0
09105222,0,0,0,0
09105218,0,0,0,0
09105395,0,0,0,0
09105459,0,0,0,0
09105509,0,0,0,0
09105528,0,0,0,0
09105524,0,0,0,0
09105348,0,0,0,0
09105254,0,0,0,0
09105531,0,0,0,0
09105538,0,0,0,0
09105633,0,0,0,0
09105492,0,826,0,826
09105669,0,0,0,0
09105705,0,0,0,0
09105692,0,0,0,0
09105730,0,0,0,0
09105739,0,0,0,0
09105752,0,0,0,0
09105766,0,0,0,0
09105758,0,0,0,0
09105826,0,0,0,0
09105830,0,604,0,604
09105611,0,0,0,0
09105840,0,0,0,0
09105844,0,0,0,0
09105971,0,0,0,0
09105900,0,0,0,0
09105932,0,0,0,0
09008525,0,0,0,0
09101022,0,0,0,0
09101048,0,0,0,0
09106012,0,0,0,0
09106016,0,0,0,0
09106166,0,688,0,688
09106176,0,0,0,0
09106281,0,671,0,671
09106154,0,0,0,0
09106367,0,0,0,0
09106371,0,0,0,0
09106375,0,0,0,0
09106429,0,0,0,0
09106425,0,0,0,0
09106444,0,0,0,0
09106519,0,0,0,0
09106358,0,0,0,0
09106607,0,0,0,0
09106299,0,0,0,0
09106628,0,0,0,0
09106612,0,0,0,0
09106625,0,490,0,490
09106565,0,0,0,0
09106704,0,0,0,0
09106717,0,0,0,0
09106784,0,971,0,971
09106793,0,0,0,0
09106478,0,0,0,0
09106798,0,0,0,0
09106820,0,0,0,0
09106807,0,0,0,0
09106831,0,0,0,0
09106912,0,0,0,0
09106819,0,0,0,0
09106715,0,0,0,0
09106691,0,0,0,0
09107065,0,0,0,0
09106707,0,711,0,711
09107090,0,998,0,998
09107094,0,0,0,0
09107177,0,0,0,0
09107204,0,0,0,0
09107202,0,0,0,0
09107078,0,0,0,0
09107072,0,0,0,0
09645985,0,0,0,0
09107025,0,0,0,0
09107568,0,0,0,0
09107190,0,0,0,0
09043230,0,0,0,0
08983474,0,0,0,0
09068999,0,854,0,854
09101276,0,668,0,668
09106743,0,0,0,0
09106841,0,0,0,0
09106858,0,0,0,0
09106878,0,0,0,0
09106884,0,0,0,0
09106897,0,0,0,0
09106859,0,1608,0,1608
09106456,0,0,0,0
09107056,88,0,0,88
09107057,0,455,0,455
09107104,0,0,0,0
09107112,0,0,0,0
09107110,0,0,0,0
09107227,0,0,0,0
09107228,0,0,0,0
09107224,0,0,0,0
09107230,0,0,0,0
09107238,0,0,0,0
09107268,0,0,0,0
09107267,0,0,0,0
09107332,0,0,0,0
09107321,0,0,0,0
09107339,0,0,0,0
09107331,0,0,0,0
09107396,0,0,0,0
09107271,0,0,0,0
09107240,0,0,0,0
09107237,0,0,0,0
09107141,0,0,0,0
09107433,0,0,0,0
09107477,0,0,0,0
09107526,0,0,0,0
09107486,0,1296,0,1296
09107411,0,0,0,0
09107417,0,0,0,0
09107643,0,0,0,0
09107687,0,0,0,0
09107688,0,0,0,0
09107603,0,0,0,0
09107546,0,0,0,0
09107539,0,711,0,711
09107532,0,0,0,0
09107736,0,0,0,0
09107763,0,0,0,0
09107768,0,881,0,881
09107779,0,0,0,0
09107795,0,509,0,509
09107792,0,0,0,0
09107733,0,0,0,0
09107837,0,0,0,0
09107840,0,0,0,0
09107834,0,0,0,0
09107655,0,0,0,0
09107894,0,0,0,0
09107899,0,0,0,0
09107919,0,0,0,0
09107918,0,0,0,0
09107916,0,0,0,0
09107839,0,0,0,0
09107979,0,250,290,0
09107972,0,0,0,0
09107955,0,0,0,0
09107924,0,0,0,0
09107993,0,0,0,0
09108006,0,0,0,0
09107997,0,0,0,0
09108029,0,0,0,0
09108046,0,0,0,0
09108038,0,0,0,0
09108054,0,0,0,0
09108066,0,0,0,0
09108145,0,0,0,0
09108084,0,0,0,0
09108338,0,0,0,0
09108113,0,0,0,0
09108342,0,0,0,0
09108148,0,937,0,937
09108147,0,966,0,966
09109412,0,0,0,0
09109333,0,0,0,0
09109992,0,0,0,0
09114230,0,0,0,0
09109275,0,0,0,0
09114231,0,0,0,0
09101104,0,0,0,0
09108175,0,0,0,0
09107989,0,0,0,0
09108357,0,0,0,0
09108396,0,0,0,0
09108431,0,0,0,0
09108473,0,0,0,0
09108463,0,0,0,0
09108506,0,0,0,0
09108527,0,0,0,0
09108541,0,929,0,929
09108544,0,0,0,0
09108548,0,0,0,0
09108580,0,0,0,0
09108573,0,0,0,0
09108693,0,0,0,0
09108687,0,0,0,0
09108673,0,0,0,0
09108704,0,0,0,0
09108689,0,375,0,375
09108628,0,0,0,0
09108800,0,0,0,0
09108846,0,0,0,0
09108643,0,1188,0,1188
09108854,0,0,0,0
09108857,0,0,0,0
09108884,0,0,0,0
09108874,0,0,0,0
09108843,0,0,0,0
09109016,0,265,0,265
09110106,0,0,0,0
09110108,0,0,0,0
09110109,0,529,0,529
09108741,0,89,0,89
09109025,0,0,0,0
09101164,0,444,0,444
09101196,0,0,0,0
09108970,0,0,0,0
09108832,0,0,0,0
09108771,0,0,0,0
09109098,0,0,0,0
09109082,0,0,0,0
09109132,0,964,0,964
09109179,0,0,0,0
09109328,0,0,0,0
09109403,0,577,0,577
09109427,0,0,0,0
09109407,0,423,0,423
09109502,0,0,0,0
09109602,0,0,0,0
09109621,0,0,0,0
09109609,0,0,0,0
09109830,0,0,0,0
09109844,0,0,0,0
09109839,0,0,0,0
09109905,0,0,0,0
09109908,0,0,0,0
09109986,0,0,0,0
09050850,0,0,0,0
09051941,0,0,0,0
09091199,0,0,0,0
09101186,0,0,0,0
09101234,0,906,0,906
09110128,0,610,0,610
09101236,0,0,0,0
09110244,0,0,0,0
09110366,0,0,0,0
09110221,0,441,0,441
09110207,0,574,0,574
09110397,0,850,0,850
09110542,0,1826,0,1826
09110348,0,0,0,0
09110627,0,0,0,0
09110619,0,0,0,0
09110613,0,816,0,816
09110903,0,0,0,0
09110939,0,0,0,0
09110900,0,0,0,0
09110812,0,0,0,0
09110824,127,0,0,127
09111126,0,0,0,0
08737869,0,0,0,0
09101307,0,0,0,0
09110459,0,0,0,0
09110455,0,0,0,0
09110661,0,1009,0,1009
09029484,0,0,0,0
09110691,0,224,0,224
09110720,0,0,0,0
09110876,0,0,0,0
09110948,0,0,0,0
09110987,0,0,0,0
09110994,0,872,0,872
09111043,0,0,0,0
09111084,0,0,0,0
09111191,0,0,0,0
09111023,0,0,0,0
09111172,0,0,0,0
09111225,0,0,0,0
09111302,0,0,0,0
09111308,0,0,0,0
09111276,0,0,0,0
09111295,0,0,0,0
09111337,0,0,0,0
09111341,0,0,0,0
09111417,0,0,0,0
09111495,0,773,0,773
09111490,0,0,0,0
09111494,0,0,0,0
09111604,0,1400,0,1400
09111605,0,0,0,0
09112061,0,12,0,12
09101378,0,0,0,0
09101272,0,0,0,0
09111175,0,0,0,0
09111181,0,0,0,0
09111415,0,0,0,0
09111454,0,0,0,0
09111482,0,0,0,0
09111542,0,0,0,0
09101371,0,536,0,536
09111667,0,0,0,0
09111736,0,0,0,0
09111772,0,0,0,0
09111691,0,0,0,0
09111832,0,0,0,0
09111849,0,0,0,0
09111564,0,0,0,0
09111895,0,0,0,0
09111812,0,0,0,0
09111947,0,0,0,0
09111770,0,0,0,0
09111967,0,0,0,0
09112008,0,0,0,0
09112071,0,0,0,0
09112106,0,0,0,0
09111941,0,0,0,0
09112171,0,0,0,0
09111906,0,0,0,0
09112131,0,0,0,0
09112265,0,0,0,0
09112242,0,0,0,0
09112261,0,887,0,887
09112244,0,0,0,0
09112263,0,0,0,0
09112697,0,0,0,0
09112120,0,0,0,0
09112703,0,0,0,0
09112716,0,0,0,0
09068278,0,0,0,0
09101382,0,0,0,0
09077467,0,0,0,0
09101430,0,0,0,0
09112155,0,0,0,0
09112278,0,0,0,0
09112315,0,0,0,0
09112344,0,0,0,0
09112343,0,0,0,0
09112364,0,499,0,499
09112356,0,0,0,0
09112466,0,0,0,0
09112470,0,0,0,0
09112471,0,0,0,0
09112504,0,0,0,0
09112276,0,0,0,0
09112547,0,0,0,0
09112226,0,0,0,0
09112555,0,0,0,0
09112554,0,0,0,0
09112592,0,0,0,0
09112580,0,0,0,0
09112620,0,0,0,0
09112608,0,0,0,0
09112639,0,0,0,0
09112644,0,0,0,0
09112684,0,0,0,0
09112689,0,0,0,0
09112642,0,1529,0,1529
09112601,0,0,0,0
09113529,0,0,0,0
08945047,0,0,0,0
08776745,0,0,0,0
09101543,0,0,0,0
09112743,0,0,0,0
09112744,0,0,0,0
09112757,0,0,0,0
09112746,0,0,0,0
09112750,0,0,0,0
09112781,0,0,0,0
09112786,0,0,0,0
09112796,0,0,0,0
09112777,0,0,0,0
09112790,0,0,0,0
09112849,0,0,0,0
09112982,0,0,0,0
09113051,0,0,0,0
09113056,0,0,0,0
09113063,0,0,0,0
09113067,0,0,0,0
09113057,0,0,0,0
09112752,0,0,0,0
09112763,0,0,0,0
09112747,0,0,0,0
09113060,0,0,0,0
09113073,0,0,0,0
09113091,0,0,0,0
09113090,0,0,0,0
09113071,0,0,0,0
09113059,0,0,0,0
09113140,0,0,0,0
09113117,0,0,0,0
09113124,0,0,0,0
09113122,0,0,0,0
09112801,0,0,0,0
09113219,0,0,0,0
09113224,0,0,0,0
09113170,0,0,0,0
09113116,0,0,0,0
09113070,0,0,0,0
09113303,0,0,0,0
09113288,0,0,0,0
09113279,0,0,0,0
09113396,0,0,0,0
09113243,0,0,0,0
09113446,0,591,0,591
09113449,0,0,0,0
09113491,0,0,0,0
09113452,0,0,0,0
09113547,0,569,0,569
09113575,0,0,0,0
09113580,0,0,0,0
09113357,0,0,0,0
09113596,0,0,0,0
09113592,0,0,0,0
09113692,0,0,0,0
09113732,0,0,0,0
09113747,0,0,0,0
09113751,0,781,0,781
09113785,0,0,0,0
09113770,0,0,0,0
09113909,0,0,0,0
09113938,0,0,0,0
09113960,0,0,0,0
09113947,0,0,0,0
09113995,0,808,0,808
09113914,0,0,0,0
09113905,0,0,0,0
09113996,0,0,0,0
09114002,0,0,0,0
09114051,0,0,0,0
09114036,0,0,0,0
09119079,0,0,0,0
09114027,0,0,0,0
08952339,0,0,0,0
09114158,0,0,0,0
09114138,0,0,0,0
09114181,0,0,0,0
09114166,0,396,0,396
09114185,0,0,0,0
09114203,0,0,0,0
09114281,0,0,0,0
09114300,0,0,0,0
09114289,0,0,0,0
09114335,0,0,0,0
09114347,0,0,0,0
09114332,0,385,0,385
09114458,0,0,0,0
09114490,0,0,0,0
09114508,0,0,0,0
09114555,0,0,0,0
09114552,0,0,0,0
09114573,0,0,0,0
09114581,0,0,0,0
09114504,0,0,0,0
09114489,0,0,0,0
09114646,0,0,0,0
09114668,0,0,0,0
09114689,0,0,0,0
09114352,0,0,0,0
09114711,0,0,0,0
09114778,0,0,0,0
09114786,0,0,0,0
09114790,0,851,0,851
09114954,0,0,0,0
09114568,0,0,0,0
09115102,0,0,0,0
09115094,0,0,0,0
09115256,0,0,0,0
09120225,0,0,0,0
09115615,0,0,0,0
09091501,0,0,0,0
09101630,0,0,0,0
09101663,0,348,0,348
09114726,0,0,0,0
09114513,0,0,0,0
09114841,0,0,0,0
