application_number,pto_delay_a,pto_delay_b,pto_delay_c,overlap_pto_delay,nonoverlap_pto_delay,pto_manual_adjustment,applicant_delay,patent_term_adjustment
09085087,0,0,0,0,0,0,4,0
08981087,727,0,0,0,727,0,396,331
09084356,0,0,0,0,0,0,30,0
09084394,0,0,0,0,0,0,75,0
09084503,0,0,0,0,0,0,176,0
09084504,29,0,0,0,29,0,57,0
09084599,0,0,0,0,0,0,0,0
09084598,0,0,0,0,0,0,102,0
09084583,0,0,0,0,65,0,0,65
09085040,0,0,0,0,0,0,57,0
09084908,0,0,0,0,5,0,120,0
09085194,0,0,0,0,0,0,85,0
09085283,0,0,0,0,0,0,0,0
09084425,0,0,0,0,0,0,133,0
09085229,0,0,0,0,0,0,109,0
09085354,0,0,0,0,0,0,129,0
09085340,0,0,0,0,32,0,95,0
09085391,0,0,0,0,46,0,169,0
09085278,0,0,0,0,0,0,1,0
09085454,0,0,0,0,0,0,109,0
09085483,0,0,0,0,0,0,106,0
09085489,0,0,0,0,0,0,130,0
09085065,0,0,0,0,0,0,69,0
09085546,0,0,0,0,0,0,125,0
09085433,13,0,0,0,13,-74,56,0
09085434,0,0,0,0,0,0,92,0
09085678,0,0,0,0,0,0,85,0
09085343,0,0,0,0,0,0,102,0
09085689,0,0,0,0,0,0,120,0
09085685,0,0,0,0,0,0,0,0
09085708,0,0,0,0,0,0,64,0
09085737,0,0,0,0,178,0,120,58
09085625,0,0,0,0,0,0,4,0
09085814,0,0,0,0,0,0,0,0
09085858,0,0,0,0,0,0,47,0
09085886,0,0,0,0,58,0,0,58
09085909,0,0,0,0,0,0,95,0
09085907,0,0,0,0,81,0,127,0
09085514,135,0,0,0,181,0,312,0
09085961,0,0,0,0,0,0,76,0
09085755,167,0,0,0,167,0,1001,0
09085811,0,0,0,0,0,0,92,0
09090595,0,0,0,0,0,0,120,0
09085731,0,0,0,0,0,0,95,0
09085669,0,0,0,0,0,0,109,0
09086310,0,0,0,0,0,0,119,0
09029133,0,0,0,0,0,0,0,0
09077635,0,0,0,0,0,0,33,0
09084893,0,0,0,0,0,0,120,0
09077701,0,0,0,0,0,0,85,0
09084919,137,0,0,0,137,0,148,0
09084933,0,0,0,0,0,0,126,0
09084951,0,0,0,0,0,0,120,0
09084954,0,0,0,0,0,0,112,0
09084948,0,0,0,0,0,0,103,0
09084923,0,0,0,0,0,0,76,0
09085101,0,0,0,0,0,0,0,0
09085459,0,0,0,0,0,0,0,0
09084955,0,0,0,0,0,0,0,0
09085702,0,0,0,0,0,0,3,0
09085774,0,0,0,0,0,0,0,0
09085830,0,0,0,0,0,0,39,0
09085795,0,0,0,0,0,0,47,0
09085844,0,0,0,0,0,0,61,0
09085865,0,0,0,0,0,0,0,0
09085917,198,0,0,0,198,0,0,198
09085799,0,0,0,0,0,0,167,0
09086026,0,0,0,0,0,0,30,0
09086032,0,0,0,0,43,0,8,35
09086054,0,0,0,0,0,0,0,0
09086071,0,0,0,0,0,0,21,0
09086073,0,0,0,0,0,0,57,0
09086102,0,0,0,0,11,0,161,0
09086118,0,0,0,0,13,0,229,0
09086147,0,0,0,0,0,0,62,0
09086148,0,0,0,0,0,0,158,0
09086274,0,0,0,0,31,0,230,0
09086294,126,0,0,0,126,0,464,0
09086396,0,0,0,0,0,0,71,0
09086426,0,0,0,0,0,0,116,0
09086428,0,0,0,0,0,0,61,0
09086436,0,0,0,0,0,0,50,0
09086496,0,0,0,0,0,0,0,0
09086095,0,0,0,0,0,0,3,0
09086790,0,0,0,0,49,0,120,0
09087134,0,0,0,0,72,0,200,0
09086849,0,0,0,0,0,0,136,0
08973952,0,0,0,0,0,0,168,0
08952298,0,0,0,0,0,0,2,0
09077431,0,0,0,0,0,0,211,0
09077489,0,0,0,0,0,0,124,0
09086286,165,0,0,0,165,0,120,45
09086338,0,0,0,0,0,0,54,0
09086458,0,0,0,0,0,0,7,0
09086531,0,0,0,0,0,0,0,0
09086525,0,0,0,0,0,0,215,0
09086567,0,0,0,0,0,0,90,0
09086345,0,0,0,0,0,0,156,0
09086581,0,0,0,0,0,0,31,0
09077514,0,0,0,0,0,0,0,0
09086631,0,0,0,0,0,0,90,0
09086627,0,0,0,0,1058,0,564,494
09086591,14,0,0,0,14,0,278,0
09086726,0,0,0,0,0,0,0,0
09086694,0,0,0,0,0,0,0,0
09086676,0,0,0,0,22,0,0,22
09086839,0,0,0,0,0,0,64,0
09086836,0,0,0,0,0,0,70,0
09086799,0,0,0,0,0,0,180,0
09086874,0,0,0,0,0,0,57,0
09086884,0,0,0,0,26,0,121,0
09086898,0,0,0,0,0,0,13,0
09086938,0,0,0,0,0,0,31,0
09086919,0,0,0,0,0,0,168,0
09087006,0,0,0,0,12,0,126,0
09086814,0,0,0,0,0,0,104,0
09086805,0,0,0,0,0,0,123,0
09086751,0,0,0,0,0,0,182,0
09086768,0,0,0,0,0,0,78,0
09087067,0,0,0,0,0,0,0,0
09087068,0,0,0,0,0,0,86,0
09087080,0,0,0,0,150,0,120,30
09087081,0,0,0,0,0,0,69,0
09087090,65,0,0,0,65,0,130,0
09087114,0,0,0,0,0,0,5,0
09087166,621,0,0,0,621,0,347,274
09087181,0,0,0,0,0,0,113,0
09087174,0,0,0,0,0,0,67,0
09087206,0,0,0,0,0,0,0,0
09087257,0,0,0,0,22,0,0,22
09087264,0,0,0,0,0,0,0,0
09087352,0,0,0,0,0,0,0,0
09087353,0,0,0,0,0,0,56,0
09087357,216,0,0,0,216,0,64,152
09087354,219,0,0,0,219,0,18,201
09087408,0,0,0,0,0,0,113,0
09087445,0,0,0,0,0,0,120,0
09087447,226,0,0,0,226,0,107,119
09087485,0,0,0,0,0,0,49,0
09087484,0,0,0,0,0,0,55,0
09087505,0,0,0,0,2,0,120,0
09087508,0,0,0,0,0,0,282,0
09087300,76,0,0,0,76,0,26,50
09087499,0,0,0,0,0,0,454,0
09087522,0,0,0,0,0,0,2,0
09087552,322,0,0,0,899,0,166,733
09087610,0,0,0,0,0,0,144,0
09087629,0,0,0,0,0,-94,0,0
09087560,0,0,0,0,0,0,76,0
09087638,0,0,0,0,0,0,0,0
09087680,0,0,0,0,0,0,0,0
09087511,0,0,0,0,0,0,116,0
09087468,0,0,0,0,0,0,39,0
09087742,0,0,0,0,0,0,57,0
09087823,4,0,0,0,4,0,103,0
09087826,0,0,0,0,0,0,193,0
09087683,92,0,0,0,92,0,96,0
09087632,0,0,0,0,3,0,313,0
09087603,895,0,0,0,895,0,0,895
09087838,0,0,0,0,0,0,182,0
09088463,0,0,0,0,0,0,153,0
08983127,0,0,0,0,0,0,0,0
09029667,0,0,0,0,0,0,98,0
09077581,0,0,0,0,0,0,34,0
09087702,0,0,0,0,0,0,153,0
09087703,0,0,0,0,0,0,47,0
09087772,0,0,0,0,0,0,0,0
09087847,0,0,0,0,0,0,32,0
09087954,0,0,0,0,0,0,0,0
09087955,0,0,0,0,192,0,0,192
09087927,0,0,0,0,0,0,49,0
09088050,0,0,0,0,0,0,51,0
09088136,0,0,0,0,0,0,171,0
09088148,0,0,0,0,0,0,70,0
09087911,0,0,0,0,0,0,0,0
09088163,94,0,0,0,94,0,180,0
09088255,0,0,0,0,0,0,57,0
09088235,0,0,0,0,0,0,80,0
09088274,0,0,0,0,62,0,120,0
09088152,0,0,0,0,0,0,106,0
09088306,0,0,0,0,0,0,99,0
09088095,0,0,0,0,0,0,49,0
09088394,0,0,0,0,0,0,42,0
09088386,0,0,0,0,0,0,64,0
09088359,0,0,0,0,0,0,42,0
09088460,0,0,0,0,0,0,105,0
09088270,4,0,0,0,4,0,90,0
09088522,0,0,0,0,0,0,97,0
09088231,0,0,0,0,0,0,0,0
09088601,0,0,0,0,0,0,154,0
09088421,0,0,0,0,0,0,92,0
09089062,0,0,0,0,0,0,142,0
09088722,0,0,0,0,0,0,87,0
09051273,0,0,0,0,0,0,2,0
08973927,138,0,0,0,138,0,441,0
09077604,0,0,0,0,0,0,87,0
09088556,0,0,0,0,0,0,99,0
09088634,0,0,0,0,0,0,119,0
09088624,0,0,0,0,0,0,120,0
09088571,0,0,0,0,0,0,94,0
09088709,0,0,0,0,0,0,0,0
09088673,27,0,0,0,27,0,108,0
09088703,0,0,0,0,0,0,0,0
09088701,62,0,0,0,62,0,119,0
09088743,0,0,0,0,0,0,101,0
09088737,0,0,0,0,0,0,173,0
09088821,0,0,0,0,0,0,144,0
09088754,0,0,0,0,0,0,0,0
09088712,0,0,0,0,0,0,84,0
09088678,66,0,0,0,66,0,209,0
09088909,0,0,0,0,0,0,137,0
09088912,170,0,0,0,170,0,63,107
09088933,0,0,0,0,0,0,53,0
09088996,0,0,0,0,0,0,57,0
09089027,0,0,0,0,0,0,182,0
09089053,681,0,0,0,681,0,1427,0
09089030,0,0,0,0,0,0,167,0
09088951,43,381,0,0,424,0,334,90
09088971,0,0,0,0,0,0,66,0
09089202,0,0,0,0,0,0,96,0
09089194,122,0,0,0,187,0,101,86
09089232,0,0,0,0,37,0,187,0
09089460,0,0,0,0,0,0,56,0
09089316,0,0,0,0,0,0,98,0
09089098,0,356,0,0,1076,0,149,927
09089480,0,0,0,0,0,0,191,0
09089752,0,0,0,0,0,0,99,0
09089751,0,0,0,0,0,0,0,0
09089313,0,0,0,0,53,0,149,0
09089628,0,0,0,0,0,0,61,0
08945975,0,0,0,0,0,0,211,0
09089228,0,0,0,0,0,0,5,0
09089369,0,0,0,0,0,0,143,0
09089377,0,0,0,0,0,0,150,0
09089403,0,0,0,0,0,0,76,0
09089419,0,0,0,0,10,0,0,10
09089422,0,0,0,0,0,0,92,0
09089428,0,0,0,0,0,0,0,0
09089427,0,0,0,0,21,0,120,0
09089507,0,0,0,0,0,0,64,0
09089504,0,0,0,0,0,0,0,0
09089566,0,0,0,0,0,0,141,0
09089445,0,0,0,0,0,0,28,0
09089730,0,0,0,0,12,0,106,0
09089733,214,0,0,0,214,0,315,0
09089760,0,0,0,0,0,0,0,0
09089762,0,0,0,0,102,0,122,0
09089777,0,0,0,0,0,0,0,0
09089794,0,0,0,0,0,0,1,0
09089613,0,0,0,0,0,0,139,0
09089841,0,0,0,0,0,0,0,0
09089585,0,0,0,0,0,0,75,0
09089831,0,0,0,0,0,0,126,0
09089894,350,0,0,0,350,-26,12,312
09089796,0,0,0,0,0,0,78,0
09090044,894,0,0,0,894,0,177,717
09090268,0,0,0,0,0,0,61,0
09090676,0,0,0,0,0,0,91,0
09089881,0,0,0,0,0,0,100,0
09090067,0,0,0,0,1487,0,311,1176
09090096,0,0,0,0,0,0,367,0
09090083,0,0,0,0,0,0,184,0
09011220,0,0,0,0,0,0,62,0
09051573,0,0,0,0,0,0,118,0
09077914,0,0,0,0,0,0,0,0
09090123,0,0,0,0,98,0,0,98
08983570,0,0,0,0,0,0,48,0
09090281,0,0,0,0,0,0,61,0
09090362,0,0,0,0,0,0,82,0
09090379,5,0,0,0,5,0,29,0
09090410,0,0,0,0,0,0,74,0
09090422,0,0,0,0,0,0,0,0
09090414,0,0,0,0,0,0,48,0
09090528,0,0,0,0,0,0,177,0
09090589,0,0,0,0,0,0,80,0
09090615,0,0,0,0,0,0,154,0
09090686,0,0,0,0,0,0,0,0
09090672,17,0,0,0,17,0,378,0
09090476,0,0,0,0,0,0,204,0
09090750,0,0,0,0,0,0,84,0
09090682,16,0,0,0,72,0,387,0
09090807,0,0,0,0,0,0,134,0
09090622,0,0,0,0,0,0,138,0
09090891,0,0,0,0,0,0,0,0
09093633,44,0,0,0,44,-16,7,21
09093634,15,0,0,0,15,-81,5,0
09077941,0,0,0,0,0,0,235,0
09090902,0,0,0,0,0,0,78,0
09090905,0,0,0,0,47,0,175,0
09090922,0,0,0,0,0,0,61,0
09090917,0,0,0,0,0,0,162,0
09090942,0,0,0,0,0,0,124,0
09091023,0,0,0,0,0,0,164,0
09092035,0,0,0,0,0,0,91,0
09090943,0,0,0,0,0,0,85,0
09090921,0,0,0,0,0,0,0,0
09090950,0,0,0,0,0,0,180,0
09092048,0,0,0,0,0,0,0,0
09077727,0,0,0,0,0,0,92,0
09092078,0,0,0,0,0,0,172,0
09092091,0,0,0,0,0,0,89,0
09092130,0,0,0,0,0,0,1,0
09091038,0,0,0,0,0,0,67,0
09092162,0,0,0,0,0,0,77,0
09092142,0,0,0,0,22,0,120,0
09092169,0,0,0,0,0,0,2,0
09092197,35,0,0,0,102,0,174,0
09092218,287,0,0,0,287,0,98,189
09092224,56,0,0,0,139,0,29,110
09092291,0,0,0,0,0,0,92,0
09092236,0,0,0,0,0,0,103,0
09092313,0,0,0,0,0,0,144,0
09092345,0,0,0,0,0,0,2,0
09092328,0,0,0,0,0,0,51,0
09092344,0,0,0,0,0,0,0,0
09092356,110,0,0,0,220,0,205,15
09092297,253,534,0,0,787,0,492,295
09092269,0,0,0,0,191,0,118,73
09092307,0,0,0,0,0,0,92,0
09092278,0,0,0,0,0,0,192,0
09092487,16,0,0,0,16,0,61,0
09092268,0,0,0,0,74,0,120,0
09092271,0,0,0,0,0,0,55,0
09092513,0,0,0,0,0,0,54,0
09092592,0,0,0,0,0,0,0,0
09092431,0,0,0,0,0,0,163,0
09092623,0,0,0,0,0,0,90,0
09092657,0,0,0,0,0,0,201,0
09092674,0,0,0,0,0,0,51,0
09092706,0,0,0,0,156,-89,98,0
09092749,31,0,0,0,31,0,65,0
09092767,0,0,0,0,0,0,2,0
09092811,0,0,0,0,0,0,0,0
09092545,3,0,0,0,3,0,265,0
09092555,0,0,0,0,0,0,0,0
09092489,0,0,0,0,0,0,180,0
09092828,0,0,0,0,0,0,161,0
09093017,0,0,0,0,0,0,80,0
09092747,0,0,0,0,0,0,31,0
09103689,0,0,0,0,0,0,0,0
09029388,0,0,0,0,0,0,144,0
09077270,0,0,0,0,0,0,100,0
09043302,53,0,0,0,53,0,225,0
09077718,11,0,0,0,11,0,182,0
09091040,0,0,0,0,0,0,8,0
09092864,0,0,0,0,0,0,0,0
09092821,0,0,0,0,0,0,128,0
09092867,143,0,0,0,143,0,111,32
09092891,0,0,0,0,0,0,61,0
09092872,0,0,0,0,0,0,46,0
09092903,0,0,0,0,0,0,73,0
09092953,0,0,0,0,0,0,96,0
09092869,0,0,0,0,0,0,172,0
09092995,0,0,0,0,0,0,0,0
09092999,0,0,0,0,1,0,0,1
09093100,0,0,0,0,0,0,58,0
09093094,185,0,0,0,210,0,209,1
09093105,0,0,0,0,0,0,94,0
09093035,0,0,0,0,39,0,120,0
09093138,64,0,0,0,64,0,56,8
09093213,9,0,0,0,9,0,50,0
09093212,0,0,0,0,0,0,51,0
09093257,0,0,0,0,0,0,29,0
09093277,0,0,0,0,0,0,48,0
09093176,0,0,0,0,0,0,28,0
09093333,0,0,0,0,0,0,181,0
09093330,0,0,0,0,0,0,51,0
09093358,0,0,0,0,0,0,119,0
09093383,0,0,0,0,0,0,50,0
09093471,0,0,0,0,0,0,94,0
09093446,0,0,0,0,90,0,286,0
09093533,1501,0,0,0,1501,0,120,1381
09093588,32,0,0,0,32,0,50,0
09093712,0,0,0,0,0,0,0,0
09093741,0,0,0,0,0,0,0,0
09093910,0,0,0,0,0,0,0,0
09093959,0,0,0,0,0,0,58,0
09093555,0,0,0,0,0,0,120,0
09093832,0,0,0,0,0,0,71,0
09094433,10,0,0,0,10,0,128,0
09093944,0,0,0,0,0,0,222,0
08973998,0,0,0,0,0,0,60,0
08945750,44,0,0,0,44,0,89,0
09068253,212,0,0,0,212,0,394,0
09092646,0,0,0,0,0,0,155,0
09093304,0,0,0,0,0,0,47,0
09093347,0,0,0,0,0,0,0,0
09093410,0,0,0,0,0,0,158,0
09093397,0,0,0,0,5,0,143,0
09093413,0,0,0,0,0,0,88,0
09093685,0,0,0,0,45,0,120,0
09093789,0,0,0,0,0,0,196,0
09093798,0,0,0,0,0,0,0,0
09093807,0,0,0,0,18,0,0,18
09093866,14,0,0,0,470,0,184,286
09093865,0,0,0,0,0,0,44,0
09093937,0,0,0,0,0,0,0,0
09093771,596,0,0,0,596,0,61,535
09094004,31,0,0,0,31,0,56,0
09094007,0,0,0,0,0,0,62,0
09094016,0,0,0,0,0,0,20,0
09093972,258,0,0,0,258,0,0,258
09094168,26,0,0,0,26,0,137,0
09094183,108,0,0,0,152,-112,2,38
09093939,0,0,0,0,0,0,0,0
09094237,0,0,0,0,61,0,183,0
09094279,0,0,0,0,0,0,214,0
09094315,0,0,0,0,0,0,0,0
09094317,0,0,0,0,0,0,94,0
09094316,0,0,0,0,0,0,0,0
09094324,0,0,0,0,0,0,76,0
09094357,0,0,0,0,0,0,0,0
09094366,0,0,0,0,0,0,228,0
09094344,0,0,0,0,0,0,205,0
09094388,0,0,0,0,0,0,61,0
09094407,0,0,0,0,0,0,89,0
09106376,0,0,0,0,0,0,58,0
09094340,0,0,0,0,0,0,165,0
09095417,81,0,0,0,81,0,92,0
09095346,0,0,0,0,0,0,0,0
09090028,0,0,0,0,0,0,59,0
09090030,304,0,0,0,304,0,20,284
09090037,0,0,0,0,71,0,0,71
09090039,45,0,0,0,45,-41,4,0
09091179,0,0,0,0,0,0,3,0
09091185,0,0,0,0,145,0,60,85
09090035,0,0,0,0,2283,0,324,1959
09094507,0,0,0,0,0,0,143,0
09094498,6,0,0,0,6,0,202,0
09094496,179,0,0,0,179,0,181,0
09095083,0,0,0,0,0,0,37,0
09095079,20,0,0,0,20,-20,0,0
09095100,0,0,0,0,0,0,114,0
09095137,0,0,0,0,0,0,85,0
09095152,0,0,0,0,0,0,0,0
09095182,0,0,0,0,34,-34,0,0
09095205,0,0,0,0,0,0,109,0
09095245,0,0,0,0,0,0,95,0
09095252,0,0,0,0,0,0,41,0
09095011,0,0,0,0,0,0,161,0
09095265,0,0,0,0,5,0,178,0
09095321,59,0,0,0,59,0,169,0
09095230,0,0,0,0,0,0,68,0
09095379,0,0,0,0,0,0,0,0
09095432,0,0,0,0,0,0,0,0
09095164,0,0,0,0,0,0,0,0
09095453,84,0,0,0,84,0,317,0
09095129,0,0,0,0,0,0,93,0
09095457,0,0,0,0,0,0,53,0
09095472,63,0,0,0,63,0,251,0
09095493,161,0,0,0,454,0,361,93
09095455,0,0,0,0,0,0,199,0
09095459,0,0,0,0,0,0,0,0
09095478,409,0,0,0,409,0,120,289
09095521,144,0,0,0,144,0,73,71
09095543,0,0,0,0,0,0,17,0
09095368,0,0,0,0,0,0,18,0
09095684,0,0,0,0,0,0,0,0
09096010,0,0,0,0,0,0,62,0
09096012,0,0,0,0,0,0,79,0
09096014,276,0,0,0,276,0,29,247
09096730,0,0,0,0,0,0,98,0
08983074,0,0,0,0,0,0,107,0
09068882,237,0,0,0,275,0,434,0
09095568,0,0,0,0,0,0,13,0
09095574,6,0,0,0,6,0,112,0
09095640,0,0,0,0,0,0,91,0
09095694,0,0,0,0,0,0,202,0
09095594,0,0,0,0,0,0,228,0
09095587,0,0,0,0,0,0,16,0
09095545,0,0,0,0,18,0,209,0
09095663,640,0,0,0,640,0,95,545
09095779,0,0,0,0,0,0,69,0
09095813,91,0,0,0,91,0,121,0
09095811,0,0,0,0,8,0,71,0
09095870,0,0,0,0,87,0,74,13
09095881,0,0,0,0,0,0,217,0
09095890,0,0,0,0,0,0,110,0
09095895,0,0,0,0,0,0,101,0
09095944,0,0,0,0,0,0,0,0
09096039,0,0,0,0,0,0,148,0
09096079,0,0,0,0,0,0,156,0
09095906,0,0,0,0,0,0,219,0
09095894,0,0,0,0,65,-61,0,4
09096213,0,0,0,0,0,0,180,0
09095825,47,0,0,0,62,-167,0,0
09096123,937,0,0,0,937,0,163,774
09096267,0,0,0,0,0,0,0,0
09096284,0,0,0,0,0,0,238,0
09096335,0,0,0,0,0,0,172,0
09096101,0,0,0,0,0,0,143,0
09095911,162,0,0,0,239,0,95,144
09096365,0,0,0,0,0,0,14,0
09096489,0,0,0,0,0,0,149,0
09096729,0,0,0,0,0,0,0,0
09096256,12,0,0,0,100,0,149,0
09096728,0,0,0,0,18,0,212,0
08983413,0,0,0,0,0,0,170,0
09043393,0,0,0,0,0,0,176,0
09094522,0,0,0,0,0,0,60,0
09094572,0,0,0,0,0,0,43,0
09095932,93,0,0,0,93,0,31,62
09096193,0,0,0,0,0,0,78,0
09096339,0,0,0,0,0,0,112,0
09096356,0,0,0,0,0,0,0,0
09096462,0,0,0,0,0,0,64,0
09096518,0,0,0,0,0,0,56,0
09096522,0,0,0,0,0,0,0,0
09096521,290,0,0,0,290,0,90,200
09096540,0,0,0,0,0,0,0,0
09096562,0,0,0,0,0,0,118,0
09096587,0,0,0,0,0,0,99,0
09094539,152,0,0,0,152,0,187,0
09096615,0,0,0,0,0,0,56,0
09096593,371,0,0,0,371,0,1023,0
09096664,0,0,0,0,0,0,0,0
09096655,0,0,0,0,0,0,96,0
09096648,0,0,0,0,0,0,324,0
09096680,0,0,0,0,362,0,71,291
09096692,0,0,0,0,0,0,0,0
09096706,0,0,0,0,0,0,0,0
09096749,303,0,0,0,303,0,114,189
09096760,53,0,0,0,53,-52,1,0
09096788,0,0,0,0,0,0,148,0
09096804,0,0,0,0,0,0,85,0
09096772,0,0,0,0,0,0,75,0
09096811,17,0,0,0,17,0,270,0
09096645,0,0,0,0,0,0,124,0
09096919,0,0,0,0,0,0,90,0
09096690,0,0,0,0,0,0,0,0
09096945,0,0,0,0,0,0,116,0
09096601,259,0,0,0,259,0,0,259
09096938,0,0,0,0,0,0,106,0
09096967,0,0,0,0,0,0,0,0
09096936,820,0,0,0,820,0,65,755
09096990,0,0,0,0,0,0,0,0
09097022,0,0,0,0,0,0,0,0
09096985,0,0,0,0,0,0,120,0
09097097,0,0,0,0,0,0,70,0
09097140,0,0,0,0,0,0,0,0
09097148,195,0,0,0,195,0,146,49
09097185,0,0,0,0,0,0,0,0
09097150,0,0,0,0,0,0,63,0
09097098,0,0,0,0,0,0,357,0
09097300,0,0,0,0,0,0,46,0
09097295,0,0,0,0,0,0,211,0
09097293,0,0,0,0,0,0,0,0
09097223,0,0,0,0,0,0,100,0
09097243,117,0,0,0,117,0,182,0
09097218,7,0,0,0,7,0,129,0
09097205,0,0,0,0,29,0,120,0
09097194,0,0,0,0,0,0,121,0
09000003,0,0,0,0,143,0,395,0
09077804,0,0,0,0,0,0,109,0
09051536,0,0,0,0,0,0,169,0
09077801,0,0,0,0,0,0,49,0
09091309,0,0,0,0,0,0,99,0
09094556,0,0,0,0,0,0,76,0
09091456,0,0,0,0,0,0,123,0
09094612,0,0,0,0,0,0,88,0
09094623,8,0,0,0,8,0,247,0
09094672,44,0,0,0,44,0,21,23
09094719,28,0,0,0,28,0,640,0
09094753,0,0,0,0,0,0,0,0
09094756,0,0,0,0,0,-82,0,0
09094722,0,0,0,0,0,0,30,0
09094590,0,0,0,0,0,0,50,0
09094776,0,0,0,0,0,0,64,0
09094885,0,0,0,0,0,0,56,0
09094886,71,0,0,0,71,0,6,65
09094935,0,0,0,0,0,0,34,0
09094944,0,0,0,0,0,0,0,0
09094921,39,542,0,0,581,0,521,60
09094949,134,0,0,0,953,0,31,922
09094805,0,0,0,0,0,0,94,0
09097372,0,0,0,0,0,0,49,0
09097379,0,0,0,0,0,0,149,0
09097472,0,0,0,0,0,0,25,0
09094987,0,0,0,0,0,0,151,0
09097559,152,0,0,0,152,-1,49,102
09097489,0,0,0,0,0,0,19,0
09097481,0,0,0,0,0,0,9,0
09097772,92,0,0,0,92,0,102,0
09097608,0,0,0,0,0,0,49,0
09097612,0,0,0,0,0,0,92,0
09097415,0,0,0,0,12,0,134,0
09097873,84,0,0,0,84,0,106,0
09098000,0,0,0,0,0,0,0,0
09098034,0,0,0,0,30,-30,0,0
09107170,22,0,0,0,30,0,120,0
09098079,0,0,0,0,52,0,140,0
09098011,0,0,0,0,65,0,239,0
09097603,0,0,0,0,0,0,91,0
09097555,0,0,0,0,0,0,96,0
09098071,0,0,0,0,138,0,181,0
09298920,0,0,0,0,0,0,55,0
09000065,0,0,0,0,0,0,144,0
09091291,66,0,0,0,66,0,163,0
09097392,0,0,0,0,0,0,55,0
09097391,0,0,0,0,0,0,33,0
09097413,0,0,0,0,0,0,101,0
09097597,0,0,0,0,0,0,182,0
09097682,0,0,0,0,0,0,48,0
09097678,0,0,0,0,0,0,151,0
09097677,268,0,0,0,268,0,366,0
09097711,0,0,0,0,0,0,80,0
09097757,167,0,0,0,167,0,0,167
09097590,0,0,0,0,0,0,57,0
09097848,0,0,0,0,0,0,48,0
09097860,0,0,0,0,0,0,42,0
09097865,0,0,0,0,0,0,110,0
09091238,0,0,0,0,0,0,0,0
09097919,0,0,0,0,0,0,120,0
09097916,0,0,0,0,0,0,0,0
09097968,0,0,0,0,0,0,355,0
09097977,0,0,0,0,0,0,0,0
09097712,0,0,0,0,0,0,187,0
09097991,0,0,0,0,0,0,394,0
09098059,0,0,0,0,0,0,120,0
09098061,0,0,0,0,0,0,0,0
09098076,0,0,0,0,0,0,5,0
09098045,0,0,0,0,0,0,134,0
09098094,0,0,0,0,0,0,31,0
09098097,0,0,0,0,0,0,67,0
09097994,4,0,0,0,4,0,65,0
09097993,0,0,0,0,0,0,163,0
09098147,0,0,0,0,0,0,113,0
09098273,0,0,0,0,0,0,0,0
09098277,413,0,0,0,413,0,33,380
09098233,136,0,0,0,168,0,0,168
09098284,0,0,0,0,0,0,164,0
09098311,0,0,0,0,0,0,0,0
09098190,1115,0,0,0,1115,0,0,1115
09098390,0,0,0,0,47,0,120,0
09098176,0,0,0,0,0,0,46,0
09099060,0,0,0,0,0,0,134,0
09098067,0,0,0,0,15,0,120,0
09051480,0,0,0,0,0,0,140,0
09091267,105,0,0,0,105,0,46,59
09098340,0,0,0,0,0,0,124,0
09098328,0,0,0,0,0,0,340,0
09098337,0,0,0,0,0,0,66,0
09098325,0,0,0,0,85,0,0,85
09098341,0,0,0,0,0,0,54,0
09043108,0,0,0,0,0,0,52,0
09098366,0,0,0,0,0,0,298,0
09098443,0,0,0,0,4,0,188,0
09098524,0,0,0,0,0,0,0,0
09098516,0,0,0,0,0,0,110,0
09098470,0,0,0,0,0,0,0,0
09098562,0,0,0,0,0,0,55,0
09098619,0,0,0,0,0,0,0,0
09098654,0,0,0,0,150,0,141,9
09098669,0,0,0,0,0,0,114,0
09098761,0,0,0,0,144,0,0,144
09098703,0,0,0,0,0,0,9,0
09098942,0,0,0,0,3,0,189,0
09098937,54,0,0,0,54,0,96,0
09099017,0,0,0,0,19,0,120,0
09099026,0,0,0,0,0,0,0,0
09098832,40,0,0,0,40,0,157,0
09099084,0,0,0,0,0,0,61,0
09099519,0,0,0,0,0,0,2,0
09099661,0,0,0,0,0,0,191,0
09099480,103,0,0,0,103,0,98,5
09098732,0,0,0,0,0,0,30,0
09098730,0,0,0,0,0,0,202,0
09098735,0,0,0,0,0,0,47,0
09098733,0,0,0,0,0,0,0,0
09099145,28,0,0,0,28,0,1,27
09099213,0,0,0,0,0,0,102,0
09099287,0,0,0,0,0,0,60,0
09099347,61,0,0,0,61,0,81,0
09099395,0,0,0,0,0,0,120,0
09099398,0,0,0,0,68,0,120,0
09099409,0,0,0,0,19,0,0,19
09099405,0,0,0,0,0,0,0,0
09099547,0,0,0,0,0,0,4,0
09099548,0,0,0,0,143,0,34,109
09099562,0,0,0,0,0,0,0,0
09099616,0,0,0,0,0,0,152,0
09099523,0,0,0,0,0,0,55,0
09099652,16,0,0,0,16,0,173,0
09099665,0,0,0,0,59,0,120,0
09099488,0,0,0,0,0,0,69,0
09099741,0,0,0,0,0,0,75,0
09099758,0,0,0,0,883,0,173,710
09099632,0,0,0,0,544,0,3,541
09099683,0,0,0,0,0,0,144,0
09099678,0,0,0,0,0,0,1,0
09100163,0,0,0,0,0,0,94,0
09100201,147,0,0,0,147,0,42,105
09106506,20,0,0,0,20,0,61,0
09099896,0,0,0,0,5,0,120,0
